isapre,mujer,ingresos,ocupado
1,0,150,0
0,0,240.273,1
0,1,600,1
0,1,400,0
0,1,134.29,1
0,1,357.228,1
0,0,381.946,1
1,0,472.917,1
0,0,541.667,1
0,0,420.2,1
0,0,864.167,1
1,0,351.042,1
1,0,832.555,1
1,1,550,1
0,0,371.833,1
1,0,450.667,1
1,0,320.833,1
0,1,639.167,0
1,0,564.835,1
0,0,350,1
0,0,491.389,1
1,0,563.263,1
0,1,1250,1
0,0,133.333,1
1,0,644.375,1
0,0,125,1
0,0,244.929,1
1,1,769.444,1
1,0,497.292,1
0,0,180,1
0,1,348.289,0
0,0,942.292,1
1,0,533.333,0
0,0,283.333,1
1,0,972.083,1
1,1,583.333,0
1,0,1266.667,1
0,0,516.667,1
0,0,322.6,1
NA,0,312.5,1
0,1,137.912,1
0,0,152,1
0,0,261.636,0
0,1,112.5,0
NA,0,346.667,1
0,1,147.833,0
1,0,1055.745,1
1,0,452.625,1
0,0,219.863,0
NA,0,399.123,1
1,1,664.389,1
NA,0,647.063,1
0,1,230.009,1
0,1,174.778,1
0,0,232.75,1
0,1,429.901,1
0,0,136.963,0
0,0,246.5,1
0,1,159.251,1
0,1,111.019,0
1,0,457.5,1
0,0,274.19,1
0,0,197.255,0
1,1,166.667,1
0,0,230.576,1
0,0,332,1
0,0,433.889,1
0,1,311.843,1
0,0,201.842,1
0,1,166.667,0
0,1,662.545,0
1,1,1600,0
0,0,674.882,1
1,0,543.333,1
0,0,262.5,1
1,0,642.5,1
1,1,367.5,1
0,1,400,0
0,1,548.333,1
0,0,411.886,1
0,1,71.549,1
0,0,400,1
0,1,500,1
0,0,251.071,1
0,1,84.561,1
0,0,1106.667,1
0,0,178.611,1
0,0,401.667,1
NA,0,85.714,1
0,1,228.001,1
0,1,481.5,1
0,1,76.162,0
0,0,171.738,1
0,0,316.667,1
0,0,144,0
0,1,400,1
0,1,95.697,0
0,1,180,0
1,0,315.417,1
0,1,300,1
1,0,516.667,1
0,1,295,1
0,0,405,1
0,0,20,1
0,1,64.643,1
0,1,151.667,0
0,0,639.667,1
0,1,250,0
0,0,400,1
0,1,450,1
0,0,950,1
0,1,210,0
0,1,89.21,1
0,1,257.323,0
0,1,200,0
0,1,134.882,0
0,1,275.581,1
0,1,425,0
0,1,288.21,0
0,0,178.595,1
0,1,70.351,1
0,1,252,0
0,1,256.027,1
0,1,125,0
1,0,360,1
0,1,730,0
0,1,236.25,0
0,1,140,1
0,0,329.823,1
0,0,221.568,0
0,0,744.167,1
0,0,164.784,1
0,0,128,0
0,0,155.087,1
0,0,381.107,0
0,0,272.896,0
NA,0,143.844,1
0,1,616.667,1
NA,1,235.455,1
0,0,261.3,0
0,0,204.646,0
0,1,293.081,1
0,1,320,1
0,0,257.895,1
0,0,294,1
NA,1,155,1
0,1,165.476,1
0,0,373.834,1
NA,1,62.5,0
0,0,265.222,1
0,0,287.5,1
0,0,192.5,1
0,1,260.163,1
0,0,233.333,1
0,0,850,1
0,1,167.75,1
0,1,481.917,1
0,0,497.143,1
1,0,274.965,1
1,1,679.327,0
0,0,527.323,1
0,0,321.2,1
0,1,101.032,0
0,0,281.991,1
0,1,353.749,0
0,0,110.329,1
0,0,389.522,1
0,1,291.086,0
0,0,132.21,1
0,1,170,1
0,0,300,1
0,0,351.076,1
0,1,94.823,0
0,1,162.927,0
0,0,287.767,1
0,1,356.5,0
0,1,133.578,0
0,0,270.728,0
0,1,166.667,1
0,0,375,0
0,1,139.895,0
0,0,236.526,0
0,0,178.45,0
0,1,238.585,0
0,0,257.006,1
0,0,202.713,1
0,0,563.75,1
0,1,376.076,1
NA,0,251.2,1
0,1,165.75,1
0,1,140,0
0,1,399,0
0,0,245.364,1
0,1,62.982,0
0,1,411.959,1
0,0,314.459,0
NA,0,100,0
1,0,347.887,1
1,0,393.58,1
0,0,270.351,1
0,0,107.008,0
0,0,678.584,1
0,1,175,1
0,0,277.031,1
0,0,223.496,1
NA,1,303.833,0
0,1,697.614,0
NA,1,136.495,0
0,0,186.4,1
0,0,360,1
NA,1,476.959,1
0,1,430,0
0,1,298,0
1,1,1102.084,1
NA,0,247.2,1
0,0,430,1
0,1,153.992,1
0,1,267.146,1
NA,0,800,0
0,0,302.708,1
0,0,329.646,0
0,0,450,1
0,1,250,0
0,0,296.979,1
0,0,400.538,1
0,1,375,1
0,0,288.5,0
0,1,275.25,0
0,0,150.833,1
0,1,120.291,1
0,1,350,1
0,0,390.667,1
0,0,287.5,1
NA,0,375.417,1
0,1,166.445,0
0,1,80,0
0,0,600,1
0,0,154.097,1
1,0,459.778,1
0,0,271.55,1
0,1,110.616,1
0,0,283.333,1
0,1,472,0
0,0,536,0
0,1,229.25,1
0,0,440.556,1
NA,0,450,1
0,0,200,1
0,0,310,0
0,0,304.646,0
0,1,175,1
0,0,262.5,1
0,0,350,1
0,0,300,1
0,1,177.686,1
0,0,547.925,1
0,1,133.289,0
0,0,400.438,1
0,1,127.323,0
0,0,275,1
NA,0,155,0
0,0,270.996,1
0,1,106.667,0
0,0,258.079,1
0,1,643.743,1
0,1,286.823,1
0,1,163.495,1
0,1,425,1
0,1,330,0
NA,1,236.841,0
0,1,199.221,0
0,1,250,0
1,1,160,0
0,1,400,1
0,0,437.537,1
0,0,310.933,1
0,1,627.154,0
0,1,161.225,1
0,1,457.106,0
0,0,648.801,1
0,0,223.333,1
0,0,282.461,1
0,1,515.451,1
0,1,214.444,1
0,0,345.394,1
0,0,196.75,1
0,0,233.333,1
0,0,475,1
1,0,520,1
1,0,303.056,1
0,1,515.417,0
0,1,149.598,1
0,1,89.762,1
0,0,343.662,1
0,1,149.551,0
0,0,150,0
0,1,299.333,1
0,0,583.333,1
0,1,112.34,1
0,1,229.167,0
0,0,447.323,1
0,0,122.707,1
0,0,390.605,1
0,0,143.47,0
0,0,316.25,1
NA,0,425,1
0,1,316.5,0
0,0,986.256,1
0,1,415,1
0,1,182.5,0
NA,0,388.333,1
0,0,394.07,0
0,1,109.213,0
0,0,662,1
0,1,202.323,0
0,0,337.323,1
0,0,146.053,1
0,0,278.701,1
0,1,62.708,1
0,1,573.7,1
0,0,526.291,1
0,0,299.859,0
0,0,326.667,1
0,0,668.889,0
1,1,454.646,0
0,0,309.621,1
0,1,1044.167,0
0,0,550,0
0,0,629.98,1
0,0,364.444,1
0,1,333.333,0
0,1,260.333,0
0,0,750,0
0,1,413.5,0
0,0,1670,1
0,1,625,1
0,1,242.756,0
1,1,638.289,1
0,1,591.966,1
1,1,1600,1
0,1,412,0
0,1,258.929,0
0,1,217.667,1
0,1,302.323,0
0,1,360.258,0
0,0,250,1
0,1,450,0
0,1,320,1
0,0,299,0
0,1,420,0
0,0,210,1
0,0,197.483,1
1,1,665,1
0,0,695,1
0,1,270,0
1,0,575,1
NA,0,890,1
0,1,367.734,0
0,1,233.333,1
0,0,379.255,1
0,0,875,1
1,0,1160,1
0,0,417.556,1
0,1,426.667,1
1,0,2047.5,1
0,0,330,0
1,1,1309.377,1
0,0,397.5,0
0,1,393.06,1
1,0,308.865,1
0,1,645.566,1
0,1,874.333,1
0,1,320,1
1,1,710,1
0,1,576.25,1
1,0,1745.417,1
0,0,540,1
1,0,813.889,1
1,0,4853.333,1
0,1,705.555,0
0,1,355,1
0,1,294.039,0
1,0,657.581,1
0,1,416.541,0
0,1,114.661,1
0,1,133.5,0
0,1,111.222,0
NA,1,161.389,0
0,0,242.5,0
NA,0,394.386,0
0,1,380,0
0,0,489.202,1
0,1,274,0
NA,0,712.5,1
0,0,354.646,0
0,1,163.716,0
0,1,325,1
0,1,250,1
0,1,156.606,0
0,0,410,1
0,0,335.909,0
1,1,1097.917,0
0,0,527,1
0,1,389.198,1
0,1,390.8,0
0,1,734.306,1
0,1,285.504,1
0,0,1000,1
0,0,212.259,1
0,0,161.221,0
0,1,292.1,1
0,1,225,0
0,0,647.5,1
1,0,280.467,1
1,1,1141.667,1
0,0,233.604,1
0,1,276.667,0
0,1,109.163,0
0,1,285,1
0,0,205.313,0
0,0,215.763,1
NA,0,484.882,0
0,1,484.362,1
0,0,650,0
1,0,475,1
1,0,336,1
1,0,495.449,1
0,1,164,1
0,1,647.778,1
0,0,531.515,1
0,1,250,0
1,0,375,1
NA,1,207.333,0
0,0,109.21,1
0,1,172.326,0
0,1,350,1
1,1,1147.084,1
NA,1,467.084,1
0,1,1314.557,1
0,0,500.055,1
0,1,364.646,0
0,1,118.182,0
0,0,518.614,0
1,0,1045.834,1
0,0,425,0
0,1,434.722,1
0,0,328.917,1
0,0,181.549,0
0,1,279.481,1
NA,0,293.954,0
NA,0,346.806,0
0,1,376.11,0
0,0,357.5,1
0,1,270.182,0
1,0,1205.833,1
0,1,145,1
0,1,351.611,1
0,0,626.25,0
1,0,750.806,1
0,1,303.313,1
0,0,229.285,1
1,0,435.419,1
0,0,138.75,1
0,0,1008.813,1
0,0,333.333,0
0,0,50,0
1,1,1200,1
NA,0,904.646,0
1,1,5400,1
1,0,5300,1
1,1,1625,1
1,0,949.24,1
1,1,1196.944,1
0,1,200,0
1,0,934.25,1
1,1,544,1
1,0,1448.194,1
0,1,384.877,1
0,0,380,1
0,0,426.667,1
0,0,966.666,1
0,1,304.646,0
NA,0,195.673,1
0,0,155.5,1
1,0,1585,1
0,1,115,1
0,1,220,0
0,1,298.159,0
0,1,184.882,0
0,0,194.583,1
0,1,100.756,0
NA,0,149.347,1
0,0,305.278,1
0,0,229.671,0
0,0,250,1
0,1,411.929,1
0,1,219.65,1
1,0,165.25,0
NA,1,160,1
0,0,490,1
1,1,657.25,1
1,0,165.929,1
0,0,200,1
0,1,372.5,1
0,0,435,0
0,1,556.727,0
0,1,543.169,0
0,1,1504.646,1
0,0,827.466,1
NA,0,850,1
1,0,1000,1
0,1,156.599,0
0,0,1400.672,1
0,1,154.646,1
0,1,701.875,1
0,1,408.849,0
0,0,775,0
0,1,265,1
1,1,447.5,0
0,0,418.125,1
0,1,183.278,1
0,0,345.267,0
1,0,950,1
0,0,500,1
0,1,561.042,1
NA,0,209.829,1
0,1,1000,0
0,1,496,0
0,0,500,1
0,0,1000,1
0,1,114.178,0
0,1,500,1
0,1,820,0
0,0,384.646,0
1,0,400,1
0,1,1074.351,1
0,1,570,0
0,0,140,1
0,1,469.578,0
0,0,578.542,1
0,1,194.003,0
0,0,153.285,0
0,0,186,0
1,1,310,1
0,0,401.389,1
0,1,230.112,0
0,1,366.6,0
0,0,376.5,0
0,0,271.787,0
0,0,330,1
0,0,128.333,1
0,1,353.133,0
0,0,213.75,1
0,0,229.448,0
0,0,160.073,1
0,0,301.389,1
0,1,395.333,1
0,1,150,0
0,1,305.505,1
0,0,203.624,0
0,0,225.673,1
NA,0,133.333,0
0,0,514,1
0,1,322.215,0
0,1,284.789,0
0,1,264,0
0,0,125.62,1
0,0,943.751,1
NA,0,318.286,0
0,0,176.947,1
0,0,200,0
0,0,200,0
0,0,200,0
0,0,620,1
0,1,141.667,1
0,0,550,1
0,0,182.5,1
0,1,400,1
0,1,132.039,0
0,0,600,0
0,0,450,0
0,1,251.25,1
0,0,420,0
0,1,933.333,1
0,1,148.52,1
0,1,136.081,0
0,1,304.789,1
0,1,185,0
0,0,91.579,0
0,0,284.789,0
0,1,246.583,1
0,0,93.333,1
0,0,409.93,1
NA,0,650,0
0,0,412.611,1
1,0,505.417,1
0,1,297.5,1
0,1,603.333,1
0,0,209.802,1
0,1,234.745,1
0,1,191.439,1
0,1,142.542,0
0,1,131,0
0,0,520,1
1,1,975,1
0,0,222.606,1
0,1,177.5,0
NA,1,80.51,0
0,0,448.139,1
0,0,574.932,1
0,1,118.662,0
0,0,266.667,1
0,0,249.333,1
0,1,100,1
0,1,302.323,1
0,0,1000,1
0,1,708.334,1
0,0,733.333,1
0,1,48.802,0
0,1,250,1
0,0,184.767,1
0,0,480,1
0,1,55.608,1
0,1,293.743,1
0,1,129.846,0
0,0,198.351,1
0,1,50,1
0,0,550,1
0,1,293.333,1
0,1,164.286,1
0,0,372.667,1
0,0,71.429,1
0,1,248.832,1
0,1,160.274,0
0,1,132.453,1
0,0,1500,1
0,1,253.403,0
0,0,372.641,1
0,0,562,1
0,0,642.611,1
0,0,328.369,0
0,1,184.592,1
0,1,192.316,0
0,1,244.366,0
0,0,582.577,1
0,0,169.84,0
0,0,113.712,1
0,1,304.646,0
0,0,300,1
0,0,200,0
0,1,1248,0
1,0,472.917,1
0,1,166.815,0
0,1,180,0
0,0,500,1
0,0,533.333,1
0,1,193.183,0
NA,1,254,0
0,1,390,0
0,0,332.388,1
0,0,321.592,1
0,0,650,1
0,1,43.527,1
0,0,175,1
0,1,95.252,0
0,1,379.167,1
0,1,371,0
0,1,98.108,0
0,0,600,1
0,0,1150,1
0,0,542.917,1
0,0,183,1
0,1,217.399,0
0,1,170,0
0,0,355.82,1
1,0,295.625,1
0,0,121,0
0,1,442.352,0
0,1,553.684,0
0,0,585.002,1
0,0,248.673,1
0,0,597.208,1
0,0,345.714,1
0,0,409.833,1
0,1,475.616,0
0,0,462.667,1
0,0,273.141,1
0,1,249.314,1
0,0,243.734,0
0,1,62.743,0
0,0,119.611,1
0,1,308.498,0
0,1,452.8,0
0,0,395,1
1,0,386.667,1
NA,0,300,1
0,0,550,1
0,1,276.8,1
0,0,330,1
0,1,158.309,1
0,0,600,1
0,1,107.388,1
0,0,323,1
0,0,425,1
NA,0,362.5,1
0,1,580,1
0,1,100,1
0,1,103.673,1
0,0,415.498,1
0,0,352.5,1
0,1,194.352,0
NA,0,176.667,1
0,0,402.74,1
0,0,290.209,1
0,1,438.417,1
0,0,390,1
NA,1,180.546,1
0,0,172.86,1
NA,1,210.668,0
0,1,432.292,1
0,0,190,1
0,1,133.333,1
0,0,395.667,1
0,1,83.125,1
0,0,234.646,1
0,1,0,0
0,0,325,1
0,1,177.763,0
0,1,77.755,1
0,1,175,0
NA,0,102.938,1
0,1,329.6,1
0,0,310.717,1
0,1,268.966,0
0,0,201.635,1
NA,1,385,1
0,0,176.667,0
1,0,747.222,1
0,0,61.896,1
0,1,230,0
0,1,316.922,0
0,1,177.084,1
0,0,436.882,1
0,0,440.2,1
0,0,320,1
0,0,345.2,1
0,0,165.394,0
0,0,309.864,1
0,0,235,0
0,1,296.5,0
0,0,182.722,1
0,0,329.722,1
0,1,510.176,1
0,1,520,1
NA,0,215,1
0,0,106.667,1
NA,0,310.084,1
0,0,115.273,1
0,0,243.95,1
0,0,197.62,0
0,0,82.513,0
NA,0,174.521,1
0,1,174.954,0
0,1,139.204,1
0,1,383.167,1
0,1,152.5,1
0,1,140,1
0,1,382.5,0
0,1,259.654,0
0,1,155,1
0,1,269.729,1
0,0,294.153,1
0,1,354.375,1
0,0,612.292,1
0,0,332.084,1
0,1,284.271,0
0,0,385.595,0
0,0,218.026,1
0,0,237.611,1
0,0,100.278,1
0,1,461.7,0
0,1,373.333,0
0,0,292.91,1
0,0,143.694,1
0,1,90.541,1
0,0,415,0
0,0,387.979,1
0,1,247,0
0,1,346.806,0
NA,1,305.834,0
0,0,70.948,0
1,0,1243.662,1
0,1,222.323,0
0,1,387.82,0
0,1,209.578,0
0,1,229.646,0
0,1,168.75,1
0,0,247.5,1
0,1,349.571,0
0,0,266.111,1
0,0,170,0
0,0,449.792,1
0,1,133.889,1
NA,1,304.646,0
0,0,545.514,0
0,1,348.991,0
0,0,136.459,1
0,0,233.333,1
0,1,240,1
0,1,599.455,1
0,0,194,1
0,0,342.917,1
0,0,274.932,0
0,1,122.593,0
0,1,320,1
0,0,338.278,1
0,1,398.333,1
NA,1,97.513,0
0,0,330.33,1
0,1,35,0
NA,0,124.013,1
0,0,184.646,0
0,0,279.882,1
0,1,157.078,0
NA,0,128.83,1
0,1,203.527,0
0,1,216.005,0
0,1,3019.167,1
0,0,525,1
0,0,384.882,1
0,0,166.667,1
0,0,598.5,1
0,0,198.05,1
0,0,495,1
0,0,99,0
0,0,375,1
0,0,372.5,1
0,0,175.667,1
0,0,308.215,1
0,1,375,1
0,0,626.167,1
1,1,186.778,1
0,0,181.5,1
0,0,615.664,1
0,1,180.737,0
0,1,307.75,1
0,1,418.333,1
0,0,359.028,1
0,0,321.667,1
NA,0,300,0
0,1,401.16,0
0,0,45,0
0,0,475.549,0
0,0,370.371,1
0,1,113.822,1
0,1,220,0
0,0,84.73,0
1,0,311.667,1
0,0,329.583,1
0,0,131.964,1
0,0,215.5,1
NA,1,433.767,0
0,0,242.162,0
0,1,301.75,1
0,1,294.123,1
0,1,333,0
0,1,418.333,0
0,0,855,0
0,1,219.152,0
0,0,85,0
0,1,431.56,1
0,0,293.333,1
0,1,165.09,1
0,0,207.5,0
0,0,406.95,1
0,1,101.162,0
0,1,150,1
0,1,330,0
1,0,2148.334,1
NA,0,882.5,1
0,0,1544.268,1
1,0,589.667,1
0,0,268,1
0,1,213,0
0,0,237.208,0
0,1,402.917,1
1,0,251.419,1
1,0,2105.833,1
1,0,920.834,1
0,0,283.889,1
1,0,783.334,1
1,0,781.667,1
1,0,222.5,1
1,0,1685,1
NA,0,2433.333,1
0,0,258,0
1,0,971.667,1
0,1,280.932,0
NA,0,319.583,1
0,0,254,1
1,0,347.63,1
0,0,286.667,1
1,0,816.667,1
0,0,206.25,1
0,0,163.359,0
0,1,291.25,1
0,0,570.417,1
0,0,270.556,1
0,1,127.758,0
1,0,541.667,1
1,0,538.333,1
0,0,253.125,1
1,0,672.917,1
1,0,484.043,1
1,0,887.709,1
0,1,553.972,1
0,0,175,1
0,0,146.889,1
0,0,425,1
0,0,227.071,1
0,0,439.95,1
0,1,178.162,1
0,1,230,1
0,0,451.389,1
0,1,304.646,0
0,0,306.407,0
0,0,304.646,0
0,0,710,1
NA,0,420,0
0,1,184.583,1
0,0,364.579,0
0,1,470,0
0,0,166.667,1
NA,0,210.106,1
0,0,290.12,0
0,0,443.334,1
0,1,448.81,0
0,1,394.823,0
0,1,425.834,1
0,0,354.79,0
0,0,259.286,1
0,0,304,1
0,1,167.62,1
0,0,639.414,1
0,1,400,0
0,0,225.333,1
0,0,700,1
0,0,604.167,1
0,0,700,1
0,1,316.611,1
0,1,46.476,1
0,1,337,0
0,1,458.333,1
0,0,142,1
0,0,258.215,0
0,0,158.917,1
0,1,283.535,1
0,0,124.022,1
0,0,142.5,0
0,1,93.704,1
0,1,563.75,1
0,1,1158.334,0
0,1,794.758,0
0,1,133.379,0
0,1,534.167,0
0,1,441,0
0,1,474.5,0
0,0,469.83,0
0,0,395.667,1
1,0,1087.838,1
0,0,321.264,1
0,0,184.842,1
0,1,4814.167,1
0,1,324.646,0
1,1,712.56,0
0,1,355.694,1
0,1,374.561,0
NA,0,1099,1
0,1,260.339,0
0,0,299.884,1
0,0,1120.5,1
0,1,319.204,0
0,1,219.728,1
1,0,286.13,1
1,1,385.697,1
0,1,274.944,1
NA,0,351.901,0
0,0,116.759,1
1,0,105.581,1
NA,0,251.71,0
0,1,443.325,1
0,1,401.508,0
0,0,1200,1
0,0,259.313,0
0,0,777.5,0
1,0,573.334,1
0,1,202.323,0
NA,0,480.789,1
0,1,352.972,0
0,1,512.218,1
0,0,772.167,1
0,1,15.789,0
0,1,635,0
0,1,168.253,0
0,0,775,1
0,0,707.5,0
0,1,333,0
0,0,980.773,1
0,0,695.417,1
1,0,382.625,0
1,1,616.401,0
0,1,612.292,1
NA,0,251.24,0
0,1,54,0
0,1,381.432,1
0,0,769.331,1
1,0,1800,1
1,0,258.665,1
0,1,381.333,0
0,0,747.869,1
0,1,87.03,0
0,1,551.868,1
0,0,162.798,1
1,0,937.473,1
0,1,100.167,0
0,1,519.167,1
1,1,360,0
0,1,102.466,0
0,1,303.75,1
0,0,1465,1
0,1,490.657,1
0,0,171.875,1
0,1,335,1
0,0,154.755,0
NA,1,304.646,0
0,0,375,1
0,0,609.677,0
0,0,252.667,1
0,0,112.667,1
0,1,90,0
1,0,320.789,1
0,1,304.646,0
0,0,495,1
0,0,277.323,0
0,1,615,1
1,0,379.449,1
1,1,454.117,1
0,0,950,1
0,1,1108,1
0,0,351.25,1
0,0,277,0
0,0,228,1
0,0,155,1
0,1,660,1
0,0,327.728,1
1,0,1075.667,0
0,0,490,0
1,1,980.3,1
1,0,576.849,1
0,0,1677.719,1
0,0,852.323,0
1,0,700,1
1,0,366.263,1
0,0,504.458,1
0,0,367.834,1
0,1,456.667,1
0,1,585,1
0,0,1437.5,1
NA,0,363.886,0
0,1,562,0
0,0,1137.553,0
0,1,387.017,1
1,0,652.084,1
0,0,435.628,1
0,0,536.391,1
0,1,170,1
0,1,333.906,0
0,1,133.889,1
0,1,103.694,0
0,1,30,0
0,0,300,0
0,1,373,0
0,1,250,0
0,1,145.658,0
0,1,350.114,0
1,0,316.99,1
0,1,204.636,0
0,0,79.319,0
0,0,900,1
0,1,130.687,0
0,0,701.667,1
0,1,253.966,0
0,0,1050,1
0,1,237.918,1
0,0,653.267,1
0,1,238.417,1
0,1,158.854,1
0,1,215.409,0
0,0,62.646,0
0,1,143.5,0
0,1,237.34,0
0,0,521.364,1
0,0,593.333,0
0,1,229.675,1
0,1,399.782,0
0,1,189.827,1
0,1,146.356,1
0,0,157.204,1
0,0,255.917,1
0,0,182.924,0
0,0,354.646,0
0,1,66.667,0
0,1,395,0
0,0,384.207,1
0,0,45.789,1
0,1,186.689,1
0,0,170.276,1
0,0,324.292,1
0,0,239.445,1
0,0,276.667,1
0,0,357.869,0
0,0,340.401,1
1,0,299.542,1
0,1,83.697,1
NA,0,511.646,1
0,0,411.167,1
0,0,369.613,0
NA,0,564.167,1
0,0,1954.167,1
0,0,370.323,0
0,0,789.083,1
0,0,564,0
1,1,221.096,0
0,1,211.513,0
1,0,432.5,0
1,0,450,1
0,0,408.999,0
0,1,215.703,1
0,1,127.006,0
0,0,25.5,1
0,1,269.764,0
0,0,150,0
1,0,220.903,1
0,0,175,1
0,1,100,0
0,1,462.084,1
0,1,374,1
1,0,255,1
0,0,177.66,1
1,0,730.3,1
0,0,554.651,1
0,1,303.579,1
0,1,167.273,0
0,1,380,1
0,1,205,0
0,0,752.5,1
0,1,202.466,1
0,1,261.091,1
0,1,138.622,0
0,1,126.601,0
0,0,260,1
0,0,225.894,1
1,0,567.151,1
0,0,342.28,1
0,0,229.675,1
0,0,590,1
NA,1,183.317,1
0,1,107.396,1
0,0,454,1
NA,1,306,0
0,1,363.357,1
0,0,218.918,1
0,0,192.728,1
0,1,244.789,0
0,1,390,0
0,0,292.654,1
0,1,285,1
0,1,99.349,0
0,1,199.386,0
0,1,130,1
0,0,139.231,0
0,0,414.583,1
0,0,520.993,0
0,0,316.667,1
0,0,376,0
0,0,105.069,1
0,1,152.1,0
0,1,553.663,1
0,0,668.662,1
0,0,267.323,1
0,1,64,0
0,1,86.016,1
0,0,242.708,1
0,1,180.744,1
0,0,748.621,1
NA,0,187.167,1
0,1,183.333,1
0,1,345,1
1,1,1128.194,1
0,1,166.667,1
0,1,222.654,0
0,1,313.279,0
0,0,270.333,1
0,0,206.388,0
0,0,159.329,1
0,1,600,0
0,1,325.146,1
0,0,233.333,1
0,1,381.49,0
0,0,350,1
0,0,450,1
NA,0,125.355,0
0,0,350,1
0,0,132.486,1
0,0,277.277,0
0,1,853.333,1
0,1,385.867,0
0,0,359,1
0,1,280,0
0,1,112.293,0
0,1,229.646,0
0,1,215.646,0
0,0,300.694,1
0,1,117.073,0
0,0,200,1
0,0,132.44,1
0,0,118.036,0
0,0,279.167,1
NA,0,161.198,1
0,0,400,1
0,0,417.5,1
0,0,263.685,1
0,0,305.782,1
0,1,221.944,1
0,1,522.105,0
0,0,179.658,1
0,1,365.727,1
0,1,204.977,1
1,0,266.458,1
0,1,209.934,1
0,1,40,1
0,0,271.71,1
0,0,202.375,1
0,0,312.5,1
0,0,402.386,1
0,1,152,1
0,1,177.789,1
1,0,313.333,1
NA,1,123.435,1
NA,0,178.34,1
0,1,300,1
0,1,157.5,0
0,0,140.556,1
0,0,350,1
0,0,347.5,1
0,0,296.8,1
0,1,458.242,0
NA,1,261,1
0,1,267.934,0
NA,1,162.652,0
1,1,330,0
0,1,236.133,1
0,0,322.273,1
0,1,736.916,1
0,0,379.683,1
1,0,612.522,1
0,1,149.774,0
0,1,65.12,0
0,0,180.218,0
0,1,402.917,1
0,1,885,1
0,0,414.079,1
0,1,425.768,0
0,0,579.789,0
0,1,291.667,1
0,0,146.28,1
0,0,175.289,1
0,0,132.388,1
0,1,203.5,0
0,1,107.076,0
0,0,375.667,0
0,1,152.456,1
0,1,235.167,0
0,0,556.667,0
0,1,157.255,0
0,0,209.523,0
0,1,102.564,0
0,0,302.084,1
0,1,78,0
0,1,369.452,0
0,1,233.013,1
0,1,245,0
0,0,435.439,1
0,1,390.5,1
0,0,437.056,1
1,1,394,1
0,0,336.111,1
0,0,413.125,1
0,1,654.167,1
0,1,1082.467,1
0,1,299.792,1
0,0,200.625,1
1,0,187.667,1
0,0,438.167,1
0,0,684.21,1
0,0,145.833,1
0,0,704.167,1
0,1,1661.667,1
0,0,490,1
0,0,296.71,0
0,0,70.364,1
0,1,297.5,1
0,0,349.041,1
0,0,402.323,0
0,0,1216.667,1
NA,0,800,1
0,1,275.88,1
0,0,197.356,1
0,0,170.382,1
0,0,277.5,1
0,0,354.646,1
0,0,199.947,1
0,0,322.38,1
0,0,229.242,1
0,0,89.193,1
0,1,99.646,1
0,0,157.171,1
0,0,650,1
NA,1,63.067,1
0,0,375,1
0,0,293.169,1
0,0,216.667,1
1,1,449,1
0,1,311.5,0
0,0,460,1
0,1,122.031,0
0,0,1222.829,1
0,0,208.605,1
0,1,98.118,0
0,0,100.962,1
0,0,3.673,0
0,1,102.323,0
0,0,203,1
0,0,281.362,1
0,0,157.062,1
0,0,99.152,1
0,1,215.073,0
0,0,183,1
0,0,330,1
NA,1,435,1
0,0,225,0
0,1,280.323,0
0,1,359.096,0
0,1,350,1
0,0,383.157,1
0,0,535.962,0
0,1,309.578,0
0,0,137.352,1
0,1,415.715,0
0,0,157.323,0
0,0,283.83,1
0,1,743.158,0
0,0,354.173,0
0,1,963.237,0
0,1,628.255,0
0,0,382.5,0
0,1,184.823,0
0,0,656.895,1
0,0,495,1
0,0,77.66,1
0,0,430,1
0,0,290.105,0
0,0,298.868,0
0,0,159.578,0
0,0,170,1
0,1,80,0
0,1,107.5,0
0,1,114.447,0
0,0,301.101,1
0,0,395.755,1
0,0,131.013,1
0,0,715.51,1
0,0,355.364,1
0,0,404.646,0
0,0,283.333,1
0,1,404.646,0
0,1,129,0
0,1,242,0
0,1,631.245,1
0,1,177.823,1
0,0,235,0
0,0,192.255,0
0,1,401,1
0,1,376,1
0,0,189.356,1
0,1,150,0
0,0,252.5,0
0,1,204.646,0
0,1,207.846,0
0,0,268.333,1
0,1,319.205,0
0,1,445.519,1
0,0,168.848,0
1,1,1441.958,1
0,1,404.97,1
0,1,339.522,1
0,0,742.897,0
0,1,359.364,1
0,1,192.5,0
1,1,596.083,1
0,0,566.25,1
NA,0,275.208,0
0,0,201.601,1
0,0,334.117,1
0,0,258,0
0,1,478.05,0
0,1,161.893,0
1,0,2572.646,1
NA,1,234,0
0,0,172.852,1
0,0,159,1
0,1,50.618,1
0,0,181,1
0,1,241.363,0
0,0,300,1
0,1,212.5,1
0,0,370.47,0
0,0,272.598,0
0,1,589.008,1
0,1,179.521,1
0,0,343.333,1
0,1,160.231,0
0,0,273.968,1
0,0,412.886,0
0,1,116.285,1
0,1,76.113,0
0,1,64.703,0
0,1,720.817,1
0,1,208.252,0
0,0,113.1,1
0,0,211.498,0
0,1,425,1
0,0,227.755,1
0,1,234.577,0
0,1,131.757,1
0,0,280,1
0,1,26.118,0
0,0,206.129,1
0,1,273.323,0
0,0,194.22,0
0,1,106.549,0
0,0,245,1
0,1,57.495,1
